"","h_name","h_id","datetime","lat","lon","radius","windspeed_max","pressure_min","wind_34_ne","wind_34_se","wind_34_sw","wind_50_ne","wind_50_se","wind_50_sw","wind_50_nw","wind_64_ne","wind_64_se","wind_64_sw","wind_64_nw","rainfall"
"2519","HORTENSE","AL091990",1990-08-29,"23.5N","45.7W",0,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2520","HORTENSE","AL091990",1990-08-30,"27.9N","49.5W",0,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2521","HORTENSE","AL091990",1990-08-31,"34.4N","51.2W",0,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-2
"2522","HORTENSE","AL141984",1984-09-23,"29.2N","58.3W",0,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2523","HORTENSE","AL141984",1984-09-24,"28.4N","59.2W",0,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2524","HORTENSE","AL141984",1984-09-25,"28.7N","60.3W",0,65,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2525","HORTENSE","AL141984",1984-09-26,"30.2N","60.7W",0,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2526","HORTENSE","AL141984",1984-09-27,"32.4N","59.8W",0,40,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2527","HORTENSE","AL141984",1984-09-28,"31.1N","59.9W",0,40,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2528","HORTENSE","AL141984",1984-09-29,"30.5N","62.4W",0,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2529","HORTENSE","AL141984",1984-09-30,"31.4N","62.2W",0,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2530","HORTENSE","AL141984",1984-10-01,"37.4N","50.4W",0,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2531","HORTENSE","AL141984",1984-10-02,"41.7N","35.0W",0,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2532","HUGO","AL111989",1989-09-10,"13.2N","20.0W",0,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-2
"2533","HUGO","AL111989",1989-09-11,"12.5N","23.7W",0,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2534","HUGO","AL111989",1989-09-12,"12.5N","31.0W",0,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2535","HUGO","AL111989",1989-09-13,"12.6N","38.2W",0,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2536","HUGO","AL111989",1989-09-14,"12.9N","44.9W",0,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2537","HUGO","AL111989",1989-09-15,"13.8N","50.5W",0,140,918,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2538","HUGO","AL111989",1989-09-16,"14.8N","56.1W",0,135,923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2539","HUGO","AL111989",1989-09-17,"16.1N","60.4W",0,125,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-5
"2540","HUGO","AL111989",1989-09-18,"17.2N","64.1W",0,130,934,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-5
"2541","HUGO","AL111989",1989-09-19,"19.7N","66.8W",0,100,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2542","HUGO","AL111989",1989-09-20,"23.5N","69.3W",0,95,953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2543","HUGO","AL111989",1989-09-21,"27.2N","73.4W",0,120,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2544","HUGO","AL111989",1989-09-22,"31.7N","78.8W",0,120,934,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-5
"2545","HUGO","AL111989",1989-09-23,"42.2N","65.0W",0,40,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2546","HUGO","AL111989",1989-09-24,"52.0N","58.5W",0,40,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2547","HUGO","AL111989",1989-09-25,"54.0N","46.0W",0,40,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-3
"2548","HUMBERTO","AL091995",1995-08-22,"13.2N","33.0W",0,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2549","HUMBERTO","AL091995",1995-08-23,"14.8N","37.3W",0,75,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2550","HUMBERTO","AL091995",1995-08-24,"15.2N","41.0W",0,95,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2551","HUMBERTO","AL091995",1995-08-25,"16.1N","43.8W",0,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2552","HUMBERTO","AL091995",1995-08-26,"19.4N","46.6W",0,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2553","HUMBERTO","AL091995",1995-08-27,"22.2N","48.0W",0,80,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2554","HUMBERTO","AL091995",1995-08-28,"26.4N","48.6W",0,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2555","HUMBERTO","AL091995",1995-08-29,"29.0N","48.9W",0,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2556","HUMBERTO","AL091995",1995-08-30,"31.3N","44.0W",0,80,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2557","HUMBERTO","AL091995",1995-08-31,"36.0N","38.2W",0,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2558","HUMBERTO","AL091995",1995-09-01,"40.0N","37.0W",0,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1
"2559","HUMBERTO","AL092007",2007-09-12,"27.3N","95.0W",50,45,1001,30,50,20,0,0,0,0,0,0,0,0,NA
"2560","HUMBERTO","AL092007",2007-09-13,"28.8N","92.9W",50,80,985,50,50,25,30,30,0,0,15,15,15,0,NA
"2561","HUMBERTO","AL092007",2007-09-14,"31.7N","90.2W",0,25,1006,0,0,0,0,0,0,0,0,0,0,0,NA
"2562","HUMBERTO","AL092013",2013-09-08,"13.0N","17.6W",0,25,1008,0,0,0,0,0,0,0,0,0,0,0,NA
"2563","HUMBERTO","AL092013",2013-09-09,"13.1N","21.3W",80,45,1004,80,40,60,0,0,0,0,0,0,0,0,NA
"2564","HUMBERTO","AL092013",2013-09-10,"13.9N","25.5W",110,55,999,110,80,80,50,50,20,30,0,0,0,0,NA
"2565","HUMBERTO","AL092013",2013-09-11,"15.1N","28.3W",120,80,979,120,100,90,60,60,30,40,30,30,30,20,NA
"2566","HUMBERTO","AL092013",2013-09-12,"18.6N","28.9W",160,80,979,160,150,160,70,70,40,60,40,40,40,30,NA
"2567","HUMBERTO","AL092013",2013-09-13,"23.2N","29.5W",200,70,982,200,160,160,90,90,50,70,40,40,40,30,NA
"2568","HUMBERTO","AL092013",2013-09-14,"24.8N","32.6W",180,40,999,180,120,140,0,0,0,0,0,0,0,0,NA
"2569","HUMBERTO","AL092013",2013-09-15,"25.6N","37.8W",200,35,1004,200,0,120,0,0,0,0,0,0,0,0,NA
"2570","HUMBERTO","AL092013",2013-09-16,"26.7N","41.3W",200,40,1000,200,0,120,0,0,0,0,0,0,0,0,NA
"2571","HUMBERTO","AL092013",2013-09-17,"27.0N","42.6W",160,40,1000,160,120,0,0,0,0,0,0,0,0,0,NA
"2572","HUMBERTO","AL092013",2013-09-18,"30.5N","43.2W",120,35,1003,120,0,0,0,0,0,0,0,0,0,0,NA
"2573","HUMBERTO","AL092013",2013-09-19,"32.5N","44.3W",0,30,1007,0,0,0,0,0,0,0,0,0,0,0,NA
"2574","HUMBERTO","AL092019",2019-09-12,"23.0N","74.2W",0,25,1010,0,0,0,0,0,0,0,0,0,0,0,NA
"2575","HUMBERTO","AL092019",2019-09-13,"23.8N","74.3W",0,30,1008,0,0,0,0,0,0,0,0,0,0,0,NA
"2576","HUMBERTO","AL092019",2019-09-14,"25.6N","75.2W",110,45,1003,90,110,60,0,0,0,0,0,0,0,0,NA
"2577","HUMBERTO","AL092019",2019-09-15,"27.5N","77.3W",130,60,993,100,130,60,60,60,0,30,0,0,0,0,NA
"2578","HUMBERTO","AL092019",2019-09-16,"29.2N","76.1W",140,75,975,120,140,70,60,60,30,40,25,25,25,20,NA
"2579","HUMBERTO","AL092019",2019-09-17,"30.3N","72.9W",150,95,956,130,150,120,80,80,60,80,40,40,40,40,NA
"2580","HUMBERTO","AL092019",2019-09-18,"31.2N","67.2W",170,110,950,150,170,140,100,100,90,90,60,60,60,60,NA
"2581","HUMBERTO","AL092019",2019-09-19,"33.2N","59.3W",290,110,950,290,240,290,140,140,120,120,60,60,60,60,NA
"2582","HUMBERTO","AL092019",2019-09-20,"39.1N","57.5W",330,70,967,330,240,330,130,130,120,120,60,60,60,60,NA
"2583","HUMBERTO","AL102001",2001-09-21,"25.1N","64.2W",0,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-2
"2584","HUMBERTO","AL102001",2001-09-22,"26.5N","65.5W",0,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2585","HUMBERTO","AL102001",2001-09-23,"29.3N","67.0W",0,80,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2586","HUMBERTO","AL102001",2001-09-24,"32.8N","65.4W",0,85,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2587","HUMBERTO","AL102001",2001-09-25,"36.8N","61.6W",0,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2588","HUMBERTO","AL102001",2001-09-26,"39.6N","57.5W",0,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2589","HUMBERTO","AL102001",2001-09-27,"41.5N","44.5W",0,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2590","IAN","AL102016",2016-09-12,"20.0N","48.5W",150,35,1003,150,140,120,0,0,0,0,0,0,0,0,NA
"2591","IAN","AL102016",2016-09-13,"23.0N","51.2W",200,45,998,200,140,120,0,0,0,0,0,0,0,0,NA
"2592","IAN","AL102016",2016-09-14,"27.3N","52.6W",200,45,998,200,140,120,0,0,0,0,0,0,0,0,NA
"2593","IAN","AL102016",2016-09-15,"33.5N","49.2W",150,45,998,150,150,120,0,0,0,0,0,0,0,0,NA
"2594","IAN","AL102016",2016-09-16,"41.2N","34.4W",210,55,985,180,210,0,0,0,0,0,0,0,0,0,NA
"2595","IAN","AL102016",2016-09-17,"55.1N","30.3W",210,55,984,180,210,0,0,0,0,0,0,0,0,0,459.529
"2596","IDA","AL102015",2015-09-15,"9.4N","24.2W",0,25,1010,0,0,0,0,0,0,0,0,0,0,0,NA
"2597","IDA","AL102015",2015-09-16,"10.1N","26.6W",0,25,1009,0,0,0,0,0,0,0,0,0,0,0,NA
"2598","IDA","AL102015",2015-09-17,"11.3N","30.7W",0,25,1008,0,0,0,0,0,0,0,0,0,0,0,NA
"2599","IDA","AL102015",2015-09-18,"12.6N","34.9W",0,30,1006,0,0,0,0,0,0,0,0,0,0,0,NA
"2600","IDA","AL102015",2015-09-19,"13.7N","37.6W",100,35,1005,100,100,30,0,0,0,0,0,0,0,0,NA
"2601","IDA","AL102015",2015-09-20,"15.6N","41.9W",140,40,1003,140,140,40,0,0,0,0,0,0,0,0,NA
"2602","IDA","AL102015",2015-09-21,"18.8N","46.5W",180,45,1001,150,180,40,0,0,0,0,0,0,0,0,NA
"2603","IDA","AL102015",2015-09-22,"21.1N","47.4W",180,40,1002,150,180,40,0,0,0,0,0,0,0,0,NA
"2604","IDA","AL102015",2015-09-23,"19.9N","46.9W",150,35,1004,120,150,40,0,0,0,0,0,0,0,0,NA
"2605","IDA","AL102015",2015-09-24,"19.7N","45.0W",120,35,1004,0,120,0,0,0,0,0,0,0,0,0,NA
"2606","IDA","AL102015",2015-09-25,"21.0N","45.0W",0,30,1006,0,0,0,0,0,0,0,0,0,0,0,NA
"2607","IDA","AL102015",2015-09-26,"22.6N","45.5W",0,30,1006,0,0,0,0,0,0,0,0,0,0,0,NA
"2608","IDA","AL102015",2015-09-27,"24.3N","47.2W",0,30,1006,0,0,0,0,0,0,0,0,0,0,0,NA
"2609","IDA","AL102015",2015-09-28,"24.1N","49.3W",0,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
"2610","IDA","AL112009",2009-11-04,"11.0N","81.3W",45,45,998,45,30,30,0,0,0,0,0,0,0,0,NA
"2611","IDA","AL112009",2009-11-05,"12.3N","82.8W",60,70,985,60,50,50,30,30,15,25,15,15,15,10,NA
"2612","IDA","AL112009",2009-11-06,"13.6N","83.9W",40,35,1003,40,40,20,0,0,0,0,0,0,0,0,NA
"2613","IDA","AL112009",2009-11-07,"16.1N","84.0W",120,60,990,120,75,90,40,40,20,30,0,0,0,0,NA
"2614","IDA","AL112009",2009-11-08,"19.5N","84.5W",120,85,975,120,90,90,60,60,30,30,30,30,30,15,NA
"2615","IDA","AL112009",2009-11-09,"23.0N","86.5W",175,90,979,175,125,125,60,60,50,50,30,30,30,15,NA
"2616","IDA","AL112009",2009-11-10,"28.9N","87.2W",175,60,993,175,150,100,60,60,50,50,0,0,0,0,NA
"2617","IDA","AL112009",2009-11-11,"30.6N","85.5W",0,25,1005,0,0,0,0,0,0,0,0,0,0,0,NA
"2618","IGOR","AL112010",2010-09-08,"13.8N","22.7W",45,40,1005,0,45,30,0,0,0,0,0,0,0,0,NA
"2619","IGOR","AL112010",2010-09-09,"13.8N","24.1W",45,40,1005,0,45,30,0,0,0,0,0,0,0,0,NA
"2620","IGOR","AL112010",2010-09-10,"15.4N","27.5W",40,40,1002,0,0,40,0,0,0,0,0,0,0,0,NA
"2621","IGOR","AL112010",2010-09-11,"16.9N","34.8W",100,60,995,100,60,100,45,45,0,30,0,0,0,0,NA
"2622","IGOR","AL112010",2010-09-12,"17.6N","42.0W",140,115,948,140,110,130,70,70,40,60,30,30,30,30,NA
"2623","IGOR","AL112010",2010-09-13,"17.6N","47.3W",180,130,933,180,140,140,90,90,60,80,45,45,45,45,NA
"2624","IGOR","AL112010",2010-09-14,"17.7N","50.9W",210,125,933,210,150,160,90,90,60,90,45,45,45,45,NA
"2625","IGOR","AL112010",2010-09-15,"18.9N","53.5W",210,135,924,210,175,175,120,120,60,100,45,45,45,45,NA
"2626","IGOR","AL112010",2010-09-16,"20.1N","56.0W",250,125,929,250,210,225,140,140,100,120,90,90,90,75,NA
"2627","IGOR","AL112010",2010-09-17,"21.8N","58.4W",300,115,935,300,210,240,160,160,130,120,90,90,90,75,NA
"2628","IGOR","AL112010",2010-09-18,"24.2N","61.6W",300,90,939,300,225,240,160,160,130,130,90,90,90,75,NA
"2629","IGOR","AL112010",2010-09-19,"27.5N","64.6W",300,80,945,300,250,300,180,180,120,150,80,80,80,75,NA
"2630","IGOR","AL112010",2010-09-20,"31.9N","62.6W",350,65,953,350,300,300,180,180,120,160,75,75,75,75,NA
"2631","IGOR","AL112010",2010-09-21,"39.0N","52.1W",450,75,950,450,400,400,220,220,160,180,75,75,75,75,NA
"2632","IGOR","AL112010",2010-09-22,"51.5N","49.4W",450,75,950,450,400,400,220,220,160,180,0,0,0,75,NA
"2633","IGOR","AL112010",2010-09-23,"58.5N","51.0W",450,60,960,450,400,400,220,220,160,180,0,0,0,0,1143.23
"2634","IKE","AL092008",2008-09-01,"17.2N","37.0W",130,45,1003,130,110,75,0,0,0,0,0,0,0,0,NA
"2635","IKE","AL092008",2008-09-02,"17.8N","41.3W",150,55,996,150,120,120,90,90,0,0,0,0,0,0,NA
"2636","IKE","AL092008",2008-09-03,"19.8N","47.3W",150,75,979,150,115,120,75,75,30,50,30,30,30,0,NA
"2637","IKE","AL092008",2008-09-04,"21.8N","53.5W",120,125,935,120,100,120,75,75,40,60,40,40,40,30,NA
"2638","IKE","AL092008",2008-09-05,"23.2N","59.0W",105,115,944,105,95,105,50,50,45,50,40,40,40,35,NA
"2639","IKE","AL092008",2008-09-06,"21.5N","64.9W",125,115,950,115,95,125,60,60,45,60,40,40,40,35,NA
"2640","IKE","AL092008",2008-09-07,"21.0N","70.3W",145,115,946,145,125,125,90,90,50,75,50,50,50,50,NA
"2641","IKE","AL092008",2008-09-08,"21.1N","75.2W",180,115,945,155,180,125,90,90,50,75,50,50,50,50,NA
"2642","IKE","AL092008",2008-09-09,"21.5N","80.3W",180,70,965,155,180,170,100,100,30,90,30,30,30,30,NA
"2643","IKE","AL092008",2008-09-10,"23.1N","84.0W",195,85,958,195,160,180,130,130,75,110,90,90,90,60,NA
"2644","IKE","AL092008",2008-09-11,"24.7N","86.4W",240,85,944,240,240,180,150,150,90,140,100,100,100,75,NA
"2645","IKE","AL092008",2008-09-12,"26.1N","90.0W",240,95,954,240,230,180,150,150,100,140,105,105,105,75,NA
"2646","IKE","AL092008",2008-09-13,"28.3N","94.0W",240,95,950,240,200,170,150,150,80,90,110,110,110,75,NA
"2647","IKE","AL092008",2008-09-14,"33.5N","87.2W",180,50,980,60,180,0,0,0,0,0,0,0,0,0,NA
"2648","IKE","AL092008",2008-09-15,"43.3N","71.1W",180,50,986,0,180,0,0,0,0,0,0,0,0,0,NA
"2649","IMELDA","AL112019",2019-09-17,"28.3N","95.4W",40,40,1003,0,40,0,0,0,0,0,0,0,0,0,NA
"2650","IMELDA","AL112019",2019-09-18,"29.5N","95.0W",0,30,1007,0,0,0,0,0,0,0,0,0,0,0,NA
"2651","IMELDA","AL112019",2019-09-19,"31.1N","94.8W",0,25,1009,0,0,0,0,0,0,0,0,0,0,0,1.31
"2652","INGRID","AL082007",2007-09-12,"13.0N","43.6W",0,30,1007,0,0,0,0,0,0,0,0,0,0,0,NA
"2653","INGRID","AL082007",2007-09-13,"13.4N","45.9W",45,35,1004,45,45,0,0,0,0,0,0,0,0,0,NA
"2654","INGRID","AL082007",2007-09-14,"14.7N","48.6W",45,40,1002,45,45,45,0,0,0,0,0,0,0,0,NA
"2655","INGRID","AL082007",2007-09-15,"15.9N","51.2W",45,35,1005,45,35,45,0,0,0,0,0,0,0,0,NA
"2656","INGRID","AL082007",2007-09-16,"16.7N","55.4W",0,30,1006,0,0,0,0,0,0,0,0,0,0,0,NA
"2657","INGRID","AL082007",2007-09-17,"17.3N","59.0W",0,25,1009,0,0,0,0,0,0,0,0,0,0,0,NA
"2658","INGRID","AL082007",2007-09-18,"18.8N","61.4W",0,20,1011,0,0,0,0,0,0,0,0,0,0,0,NA
"2659","INGRID","AL102013",2013-09-12,"19.3N","92.2W",0,30,1004,0,0,0,0,0,0,0,0,0,0,0,NA
"2660","INGRID","AL102013",2013-09-13,"19.1N","94.1W",50,40,996,50,30,40,0,0,0,0,0,0,0,0,NA
"2661","INGRID","AL102013",2013-09-14,"19.3N","94.4W",80,65,986,70,80,40,40,40,0,30,20,20,20,0,NA
"2662","INGRID","AL102013",2013-09-15,"21.6N","94.7W",90,75,983,70,90,70,50,50,20,30,30,30,30,20,NA
"2663","INGRID","AL102013",2013-09-16,"23.0N","96.2W",70,70,989,70,70,60,40,40,0,30,15,15,15,0,NA
"2664","INGRID","AL102013",2013-09-17,"23.7N","99.2W",0,25,1006,0,0,0,0,0,0,0,0,0,0,0,NA
"2665","IRENE","AL092005",2005-08-04,"12.9N","33.5W",0,25,1009,0,0,0,0,0,0,0,0,0,0,0,NA
"2666","IRENE","AL092005",2005-08-05,"13.6N","34.5W",0,30,1008,0,0,0,0,0,0,0,0,0,0,0,NA
"2667","IRENE","AL092005",2005-08-06,"17.2N","39.8W",0,30,1008,0,0,0,0,0,0,0,0,0,0,0,NA
"2668","IRENE","AL092005",2005-08-07,"19.3N","43.5W",40,35,1005,40,0,0,0,0,0,0,0,0,0,0,NA
"2669","IRENE","AL092005",2005-08-08,"21.3N","47.2W",60,35,1005,60,60,60,0,0,0,0,0,0,0,0,NA
"2670","IRENE","AL092005",2005-08-09,"22.4N","52.0W",0,30,1009,0,0,0,0,0,0,0,0,0,0,0,NA
"2671","IRENE","AL092005",2005-08-10,"22.3N","55.7W",0,30,1008,0,0,0,0,0,0,0,0,0,0,0,NA
"2672","IRENE","AL092005",2005-08-11,"23.3N","59.3W",50,45,1001,50,50,40,0,0,0,0,0,0,0,0,NA
"2673","IRENE","AL092005",2005-08-12,"26.3N","63.8W",75,55,995,75,75,50,30,30,30,20,0,0,0,0,NA
"2674","IRENE","AL092005",2005-08-13,"28.9N","67.7W",90,60,993,90,75,75,30,30,20,30,0,0,0,0,NA
"2675","IRENE","AL092005",2005-08-14,"31.6N","69.9W",90,60,994,90,75,60,40,40,20,20,0,0,0,0,NA
"2676","IRENE","AL092005",2005-08-15,"34.9N","66.5W",100,80,980,90,100,70,40,40,50,30,20,20,20,0,NA
"2677","IRENE","AL092005",2005-08-16,"36.5N","62.0W",100,90,970,70,100,70,30,30,50,30,20,20,20,0,NA
"2678","IRENE","AL092005",2005-08-17,"36.5N","57.3W",120,80,978,80,120,70,40,40,70,30,20,20,20,0,NA
"2679","IRENE","AL092005",2005-08-18,"38.6N","48.9W",360,60,990,360,360,30,0,0,0,0,0,0,0,0,NA
"2680","IRENE","AL092011",2011-08-21,"15.0N","59.0W",130,60,993,130,20,80,30,30,0,0,0,0,0,0,NA
"2681","IRENE","AL092011",2011-08-22,"17.9N","65.0W",160,75,988,160,60,90,40,40,20,35,25,25,25,0,NA
"2682","IRENE","AL092011",2011-08-23,"19.7N","68.8W",180,80,977,180,120,130,90,90,40,70,45,45,45,35,NA
"2683","IRENE","AL092011",2011-08-24,"21.0N","71.9W",200,105,954,200,180,150,100,100,50,80,50,50,50,40,NA
"2684","IRENE","AL092011",2011-08-25,"23.5N","75.1W",250,95,950,250,200,160,110,110,50,80,70,70,70,50,NA
"2685","IRENE","AL092011",2011-08-26,"27.7N","77.3W",250,90,942,250,225,175,125,125,80,75,80,80,80,50,NA
"2686","IRENE","AL092011",2011-08-27,"32.1N","76.3W",225,75,950,225,225,140,125,125,90,75,80,80,80,40,NA
"2687","IRENE","AL092011",2011-08-28,"36.7N","73.1W",280,65,951,230,280,125,150,150,80,60,75,75,75,0,NA
"2688","IRENE","AL092011",2011-08-29,"44.2N","63.8W",360,45,979,360,360,50,0,0,0,0,0,0,0,0,NA
"2689","IRENE","AL092011",2011-08-30,"53.0N","60.0W",270,40,991,0,270,0,0,0,0,0,0,0,0,0,1.046
"2690","IRENE","AL131999",1999-10-12,"15.9N","82.0W",0,20,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-2
"2691","IRENE","AL131999",1999-10-13,"16.7N","83.2W",0,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2692","IRENE","AL131999",1999-10-14,"20.7N","82.4W",0,60,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-5
"2693","IRENE","AL131999",1999-10-15,"23.1N","81.1W",0,70,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-6
"2694","IRENE","AL131999",1999-10-16,"26.1N","79.9W",0,65,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2695","IRENE","AL131999",1999-10-17,"29.4N","79.0W",0,70,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2696","IRENE","AL131999",1999-10-18,"33.4N","67.4W",0,95,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-5
"2697","IRENE","AL131999",1999-10-19,"41.5N","45.0W",0,80,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2698","IRENE","AL181981",1981-09-21,"13.3N","32.5W",0,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-2
"2699","IRENE","AL181981",1981-09-22,"12.5N","34.9W",0,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2700","IRENE","AL181981",1981-09-23,"12.4N","39.6W",0,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2701","IRENE","AL181981",1981-09-24,"13.3N","45.3W",0,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2702","IRENE","AL181981",1981-09-25,"15.6N","50.1W",0,90,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2703","IRENE","AL181981",1981-09-26,"19.1N","53.5W",0,85,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2704","IRENE","AL181981",1981-09-27,"21.8N","56.4W",0,95,966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2705","IRENE","AL181981",1981-09-28,"24.7N","56.2W",0,105,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2706","IRENE","AL181981",1981-09-29,"29.8N","50.4W",0,100,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2707","IRENE","AL181981",1981-09-30,"35.9N","39.5W",0,85,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2708","IRENE","AL181981",1981-10-01,"41.3N","30.3W",0,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2709","IRENE","AL181981",1981-10-02,"44.5N","17.0W",0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2710","IRENE","AL181981",1981-10-03,"43.6N","11.5W",0,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-2
"2711","IRIS","AL101995",1995-08-22,"13.2N","49.3W",0,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-2
"2712","IRIS","AL101995",1995-08-23,"13.7N","51.8W",0,75,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2713","IRIS","AL101995",1995-08-24,"14.6N","53.8W",0,70,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2714","IRIS","AL101995",1995-08-25,"14.2N","56.8W",0,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2715","IRIS","AL101995",1995-08-26,"14.0N","60.2W",0,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2716","IRIS","AL101995",1995-08-27,"15.0N","61.2W",0,55,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-5
"2717","IRIS","AL101995",1995-08-28,"17.8N","62.0W",0,65,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2718","IRIS","AL101995",1995-08-29,"21.3N","62.3W",0,80,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2719","IRIS","AL101995",1995-08-30,"23.6N","60.8W",0,75,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2720","IRIS","AL101995",1995-08-31,"24.5N","58.9W",0,85,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
"2721","IRIS","AL101995",1995-09-01,"25.2N","58.8W",0,95,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-4
